,year,month,day,hour,mean,min,max,ymdh
1675,2022,1,4,3,80.5,76,85,2022-01-04 03:00:00
1676,2022,1,4,4,81.0,74,87,2022-01-04 04:00:00
1677,2022,1,4,5,68.6,64,74,2022-01-04 05:00:00
1678,2022,1,4,6,94.5,88,100,2022-01-04 06:00:00
1679,2022,1,4,7,89.5,85,96,2022-01-04 07:00:00
1680,2022,1,4,8,84.5,80,90,2022-01-04 08:00:00
1681,2022,1,4,9,86.5,76,101,2022-01-04 09:00:00
1682,2022,1,4,10,91.0,82,96,2022-01-04 10:00:00
1683,2022,1,4,12,87.0,73,103,2022-01-04 12:00:00
1684,2022,1,4,13,83.4,76,91,2022-01-04 13:00:00
1685,2022,1,4,14,86.4,77,98,2022-01-04 14:00:00
1686,2022,1,4,15,85.66666666666667,83,89,2022-01-04 15:00:00
1687,2022,1,4,16,79.83333333333333,70,89,2022-01-04 16:00:00
1688,2022,1,4,17,80.16666666666667,76,87,2022-01-04 17:00:00
1689,2022,1,4,18,77.0,68,92,2022-01-04 18:00:00
1690,2022,1,4,19,65.66666666666667,60,70,2022-01-04 19:00:00
1691,2022,1,4,20,64.83333333333333,60,69,2022-01-04 20:00:00
1692,2022,1,4,21,67.16666666666667,63,76,2022-01-04 21:00:00
1693,2022,1,4,22,65.5,58,78,2022-01-04 22:00:00
1694,2022,1,4,23,69.16666666666667,64,83,2022-01-04 23:00:00
1695,2022,1,5,0,68.33333333333333,62,72,2022-01-05 00:00:00
1696,2022,1,5,1,69.66666666666667,66,73,2022-01-05 01:00:00
1697,2022,1,5,2,66.66666666666667,44,77,2022-01-05 02:00:00
1698,2022,1,5,3,70.4,65,77,2022-01-05 03:00:00
1699,2022,1,5,4,88.5,64,103,2022-01-05 04:00:00
1700,2022,1,5,5,93.4,85,103,2022-01-05 05:00:00
1701,2022,1,5,6,78.5,71,87,2022-01-05 06:00:00
1702,2022,1,5,7,83.83333333333333,75,93,2022-01-05 07:00:00
1703,2022,1,5,8,83.0,72,95,2022-01-05 08:00:00
1704,2022,1,5,9,92.0,80,103,2022-01-05 09:00:00
1705,2022,1,5,13,90.6,75,97,2022-01-05 13:00:00
1706,2022,1,5,14,91.0,84,98,2022-01-05 14:00:00
1707,2022,1,5,15,87.5,84,91,2022-01-05 15:00:00
1708,2022,1,5,16,89.5,83,93,2022-01-05 16:00:00
1709,2022,1,5,17,86.16666666666667,79,102,2022-01-05 17:00:00
1710,2022,1,5,18,79.33333333333333,72,101,2022-01-05 18:00:00
1711,2022,1,5,19,73.5,63,93,2022-01-05 19:00:00
1712,2022,1,5,20,73.66666666666667,64,86,2022-01-05 20:00:00
1713,2022,1,5,21,67.16666666666667,65,69,2022-01-05 21:00:00
1714,2022,1,5,22,70.8,66,76,2022-01-05 22:00:00
1715,2022,1,5,23,72.16666666666667,61,94,2022-01-05 23:00:00
1716,2022,1,6,0,77.2,65,93,2022-01-06 00:00:00
1717,2022,1,6,1,79.5,71,88,2022-01-06 01:00:00
1718,2022,1,6,2,88.75,69,109,2022-01-06 02:00:00
1719,2022,1,6,3,97.0,90,104,2022-01-06 03:00:00
1720,2022,1,6,4,89.0,87,91,2022-01-06 04:00:00
1721,2022,1,6,6,94.5,78,127,2022-01-06 06:00:00
1722,2022,1,6,7,91.0,88,94,2022-01-06 07:00:00
1723,2022,1,6,8,95.5,70,114,2022-01-06 08:00:00
1724,2022,1,6,9,104.0,92,112,2022-01-06 09:00:00
1725,2022,1,6,10,90.8,84,100,2022-01-06 10:00:00
1726,2022,1,6,11,74.5,34,98,2022-01-06 11:00:00
1727,2022,1,6,12,78.33333333333333,74,86,2022-01-06 12:00:00
1728,2022,1,6,13,77.16666666666667,75,81,2022-01-06 13:00:00
1729,2022,1,6,14,75.33333333333333,72,80,2022-01-06 14:00:00
1730,2022,1,6,15,67.8,66,70,2022-01-06 15:00:00
1731,2022,1,6,16,70.0,65,77,2022-01-06 16:00:00
1732,2022,1,6,17,73.66666666666667,63,85,2022-01-06 17:00:00
1733,2022,1,6,18,74.33333333333333,69,79,2022-01-06 18:00:00
1734,2022,1,6,19,75.0,62,83,2022-01-06 19:00:00
1735,2022,1,6,20,72.0,65,81,2022-01-06 20:00:00
1736,2022,1,6,21,67.83333333333333,62,86,2022-01-06 21:00:00
1737,2022,1,6,22,73.0,62,88,2022-01-06 22:00:00
1738,2022,1,6,23,73.0,70,77,2022-01-06 23:00:00
1739,2022,1,7,0,73.4,70,77,2022-01-07 00:00:00
1740,2022,1,7,1,83.0,78,88,2022-01-07 01:00:00
1741,2022,1,7,2,107.0,107,107,2022-01-07 02:00:00
1742,2022,1,7,3,94.0,84,105,2022-01-07 03:00:00
1743,2022,1,7,4,90.0,84,103,2022-01-07 04:00:00
1744,2022,1,7,5,83.2,67,93,2022-01-07 05:00:00
1745,2022,1,7,6,90.0,83,98,2022-01-07 06:00:00
1746,2022,1,7,7,89.5,87,91,2022-01-07 07:00:00
1747,2022,1,7,8,80.75,79,83,2022-01-07 08:00:00
1748,2022,1,7,9,80.0,69,91,2022-01-07 09:00:00
1749,2022,1,7,10,124.0,124,124,2022-01-07 10:00:00
1750,2022,1,7,11,98.75,85,112,2022-01-07 11:00:00
1751,2022,1,7,12,97.66666666666667,92,101,2022-01-07 12:00:00
1752,2022,1,7,13,81.0,55,93,2022-01-07 13:00:00
1753,2022,1,7,14,90.66666666666667,83,100,2022-01-07 14:00:00
1754,2022,1,7,15,95.33333333333333,89,99,2022-01-07 15:00:00
1755,2022,1,7,16,85.6,81,89,2022-01-07 16:00:00
1756,2022,1,7,17,71.0,68,77,2022-01-07 17:00:00
1757,2022,1,7,18,75.5,73,81,2022-01-07 18:00:00
1758,2022,1,7,19,76.16666666666667,68,95,2022-01-07 19:00:00
1759,2022,1,7,20,75.16666666666667,64,83,2022-01-07 20:00:00
1760,2022,1,7,21,68.33333333333333,65,76,2022-01-07 21:00:00
1761,2022,1,7,22,67.25,61,80,2022-01-07 22:00:00
1762,2022,1,7,23,70.0,65,72,2022-01-07 23:00:00
1763,2022,1,8,0,71.5,66,77,2022-01-08 00:00:00
1764,2022,1,8,1,89.4,75,103,2022-01-08 01:00:00
1765,2022,1,8,2,82.4,75,86,2022-01-08 02:00:00
1766,2022,1,8,3,80.0,76,83,2022-01-08 03:00:00
1767,2022,1,8,4,81.83333333333333,77,87,2022-01-08 04:00:00
1768,2022,1,8,5,81.33333333333333,73,92,2022-01-08 05:00:00
1769,2022,1,8,6,77.5,74,81,2022-01-08 06:00:00
1770,2022,1,8,9,97.0,91,105,2022-01-08 09:00:00
1771,2022,1,8,10,88.0,83,95,2022-01-08 10:00:00
1772,2022,1,8,11,89.5,84,101,2022-01-08 11:00:00
1773,2022,1,8,15,85.6,82,90,2022-01-08 15:00:00
1774,2022,1,8,16,80.0,65,94,2022-01-08 16:00:00
1775,2022,1,8,17,70.0,62,82,2022-01-08 17:00:00
1776,2022,1,8,18,63.666666666666664,60,69,2022-01-08 18:00:00
1777,2022,1,8,19,68.83333333333333,66,77,2022-01-08 19:00:00
1778,2022,1,8,20,66.16666666666667,63,70,2022-01-08 20:00:00
1779,2022,1,8,21,67.0,61,86,2022-01-08 21:00:00
1780,2022,1,8,22,69.5,63,79,2022-01-08 22:00:00
1781,2022,1,8,23,66.16666666666667,60,73,2022-01-08 23:00:00
1782,2022,1,9,0,66.66666666666667,61,77,2022-01-09 00:00:00
1783,2022,1,9,1,71.33333333333333,68,77,2022-01-09 01:00:00
1784,2022,1,9,2,96.0,95,97,2022-01-09 02:00:00
1785,2022,1,9,3,94.2,90,98,2022-01-09 03:00:00
1786,2022,1,9,4,92.0,87,94,2022-01-09 04:00:00
1787,2022,1,9,5,89.66666666666667,80,96,2022-01-09 05:00:00
1788,2022,1,9,6,87.8,75,95,2022-01-09 06:00:00
1789,2022,1,9,7,85.5,79,94,2022-01-09 07:00:00
1790,2022,1,9,8,92.5,83,97,2022-01-09 08:00:00
1791,2022,1,9,9,98.0,87,109,2022-01-09 09:00:00
1792,2022,1,9,11,100.2,92,113,2022-01-09 11:00:00
1793,2022,1,9,12,105.66666666666667,91,132,2022-01-09 12:00:00
1794,2022,1,9,13,92.66666666666667,84,98,2022-01-09 13:00:00
1795,2022,1,9,14,94.6,68,103,2022-01-09 14:00:00
1796,2022,1,9,16,80.66666666666667,71,88,2022-01-09 16:00:00
1797,2022,1,9,17,85.16666666666667,75,93,2022-01-09 17:00:00
1798,2022,1,9,18,79.0,71,89,2022-01-09 18:00:00
1799,2022,1,9,19,74.16666666666667,71,82,2022-01-09 19:00:00
1800,2022,1,9,20,67.16666666666667,61,75,2022-01-09 20:00:00
1801,2022,1,9,21,68.0,63,78,2022-01-09 21:00:00
1802,2022,1,9,22,60.0,56,62,2022-01-09 22:00:00
1803,2022,1,9,23,65.0,62,68,2022-01-09 23:00:00
1804,2022,1,10,0,67.83333333333333,61,74,2022-01-10 00:00:00
1805,2022,1,10,1,66.66666666666667,57,75,2022-01-10 01:00:00
1806,2022,1,10,2,73.0,64,78,2022-01-10 02:00:00
1807,2022,1,10,3,77.0,73,87,2022-01-10 03:00:00
1808,2022,1,10,4,83.75,70,103,2022-01-10 04:00:00
1809,2022,1,10,5,91.5,74,97,2022-01-10 05:00:00
1810,2022,1,10,6,89.5,81,103,2022-01-10 06:00:00
1811,2022,1,10,8,86.0,86,86,2022-01-10 08:00:00
1812,2022,1,10,9,85.5,72,103,2022-01-10 09:00:00
1813,2022,1,10,10,78.5,73,85,2022-01-10 10:00:00
1814,2022,1,10,11,80.2,74,90,2022-01-10 11:00:00
1815,2022,1,10,12,87.0,80,94,2022-01-10 12:00:00
1816,2022,1,10,13,84.66666666666667,80,90,2022-01-10 13:00:00
1817,2022,1,10,14,82.0,77,91,2022-01-10 14:00:00
1818,2022,1,10,15,75.8,72,78,2022-01-10 15:00:00
1819,2022,1,10,16,77.66666666666667,69,83,2022-01-10 16:00:00
1820,2022,1,10,17,63.5,61,68,2022-01-10 17:00:00
1821,2022,1,10,18,70.2,62,76,2022-01-10 18:00:00
1822,2022,1,10,19,59.8,57,62,2022-01-10 19:00:00
1823,2022,1,10,20,70.0,60,77,2022-01-10 20:00:00
1824,2022,1,10,21,64.5,57,69,2022-01-10 21:00:00
1825,2022,1,10,22,66.25,62,75,2022-01-10 22:00:00
1826,2022,1,10,23,89.0,87,91,2022-01-10 23:00:00
1827,2022,1,11,0,79.8,69,90,2022-01-11 00:00:00
1828,2022,1,11,1,81.4,73,94,2022-01-11 01:00:00
1829,2022,1,11,2,89.83333333333333,75,137,2022-01-11 02:00:00
1830,2022,1,11,3,82.0,73,86,2022-01-11 03:00:00
1831,2022,1,11,4,76.5,65,89,2022-01-11 04:00:00
1832,2022,1,11,5,88.5,87,90,2022-01-11 05:00:00
1833,2022,1,11,6,85.25,71,94,2022-01-11 06:00:00
1834,2022,1,11,7,87.0,63,109,2022-01-11 07:00:00
1835,2022,1,11,8,86.8,72,103,2022-01-11 08:00:00
1836,2022,1,11,9,84.16666666666667,75,92,2022-01-11 09:00:00
1837,2022,1,11,10,100.0,100,100,2022-01-11 10:00:00
1838,2022,1,11,11,102.25,95,112,2022-01-11 11:00:00
1839,2022,1,11,12,95.5,95,96,2022-01-11 12:00:00
1840,2022,1,11,13,87.25,86,90,2022-01-11 13:00:00
1841,2022,1,11,14,79.6,60,89,2022-01-11 14:00:00
1842,2022,1,11,15,85.83333333333333,77,92,2022-01-11 15:00:00
1843,2022,1,11,16,86.33333333333333,81,96,2022-01-11 16:00:00
1844,2022,1,11,17,82.83333333333333,78,87,2022-01-11 17:00:00
1845,2022,1,11,18,67.5,65,70,2022-01-11 18:00:00
1846,2022,1,11,19,75.16666666666667,70,81,2022-01-11 19:00:00
1847,2022,1,11,20,71.0,67,78,2022-01-11 20:00:00
1848,2022,1,11,21,68.2,64,77,2022-01-11 21:00:00
1849,2022,1,11,22,65.66666666666667,60,72,2022-01-11 22:00:00
1850,2022,1,11,23,61.75,59,65,2022-01-11 23:00:00
1851,2022,1,12,0,72.66666666666667,65,82,2022-01-12 00:00:00
1852,2022,1,12,1,63.8,62,66,2022-01-12 01:00:00
1853,2022,1,12,2,75.2,69,78,2022-01-12 02:00:00
1854,2022,1,12,3,97.66666666666667,66,114,2022-01-12 03:00:00
1855,2022,1,12,4,97.8,91,104,2022-01-12 04:00:00
1856,2022,1,12,5,92.4,80,111,2022-01-12 05:00:00
1857,2022,1,12,6,96.4,90,104,2022-01-12 06:00:00
1858,2022,1,12,17,73.6,67,88,2022-01-12 17:00:00
1859,2022,1,12,18,70.25,66,78,2022-01-12 18:00:00
1860,2022,1,12,19,69.6,61,87,2022-01-12 19:00:00
1861,2022,1,12,20,62.833333333333336,61,65,2022-01-12 20:00:00
1862,2022,1,12,21,68.66666666666667,60,77,2022-01-12 21:00:00
1863,2022,1,12,22,63.333333333333336,61,68,2022-01-12 22:00:00
1864,2022,1,12,23,58.0,31,73,2022-01-12 23:00:00
1865,2022,1,13,0,62.5,60,66,2022-01-13 00:00:00
1866,2022,1,13,1,75.0,70,82,2022-01-13 01:00:00
1867,2022,1,13,2,84.8,73,109,2022-01-13 02:00:00
1868,2022,1,13,3,97.0,93,104,2022-01-13 03:00:00
1869,2022,1,13,4,91.0,84,103,2022-01-13 04:00:00
1870,2022,1,13,5,84.16666666666667,79,91,2022-01-13 05:00:00
1871,2022,1,13,6,76.5,67,92,2022-01-13 06:00:00
1872,2022,1,13,7,88.33333333333333,78,98,2022-01-13 07:00:00
1873,2022,1,13,8,89.66666666666667,85,93,2022-01-13 08:00:00
1874,2022,1,13,9,90.8,84,103,2022-01-13 09:00:00
1875,2022,1,13,10,84.75,83,87,2022-01-13 10:00:00
1876,2022,1,13,11,78.6,57,86,2022-01-13 11:00:00
1877,2022,1,13,12,81.2,64,90,2022-01-13 12:00:00
1878,2022,1,13,13,82.5,79,89,2022-01-13 13:00:00
1879,2022,1,13,14,82.5,77,89,2022-01-13 14:00:00
1880,2022,1,13,15,82.2,73,91,2022-01-13 15:00:00
1881,2022,1,13,16,80.16666666666667,73,90,2022-01-13 16:00:00
1882,2022,1,13,17,78.33333333333333,70,88,2022-01-13 17:00:00
1883,2022,1,13,18,85.16666666666667,77,102,2022-01-13 18:00:00
1884,2022,1,13,19,63.833333333333336,61,67,2022-01-13 19:00:00
1885,2022,1,13,20,75.66666666666667,67,85,2022-01-13 20:00:00
1886,2022,1,13,21,72.66666666666667,59,82,2022-01-13 21:00:00
1887,2022,1,13,22,64.6,62,71,2022-01-13 22:00:00
1888,2022,1,13,23,72.66666666666667,63,88,2022-01-13 23:00:00
1889,2022,1,14,0,68.33333333333333,63,78,2022-01-14 00:00:00
1890,2022,1,14,1,72.0,72,72,2022-01-14 01:00:00
1891,2022,1,14,2,105.0,91,119,2022-01-14 02:00:00
1892,2022,1,14,3,89.75,73,106,2022-01-14 03:00:00
1893,2022,1,14,4,82.5,75,94,2022-01-14 04:00:00
1894,2022,1,14,5,77.75,53,87,2022-01-14 05:00:00
1895,2022,1,14,6,82.5,69,89,2022-01-14 06:00:00
1896,2022,1,14,7,103.0,101,105,2022-01-14 07:00:00
1897,2022,1,14,8,84.0,66,103,2022-01-14 08:00:00
1898,2022,1,14,9,94.0,92,96,2022-01-14 09:00:00
1899,2022,1,14,10,98.0,85,115,2022-01-14 10:00:00
1900,2022,1,14,11,87.0,79,95,2022-01-14 11:00:00
1901,2022,1,14,12,97.5,72,109,2022-01-14 12:00:00
1902,2022,1,14,13,102.0,101,103,2022-01-14 13:00:00
1903,2022,1,14,14,89.4,81,101,2022-01-14 14:00:00
1904,2022,1,14,15,88.6,78,95,2022-01-14 15:00:00
1905,2022,1,14,16,86.66666666666667,83,94,2022-01-14 16:00:00
1906,2022,1,14,17,89.16666666666667,79,106,2022-01-14 17:00:00
1907,2022,1,14,18,81.0,74,87,2022-01-14 18:00:00
1908,2022,1,14,19,64.6,51,81,2022-01-14 19:00:00
1909,2022,1,14,20,68.0,55,77,2022-01-14 20:00:00
1910,2022,1,14,21,66.66666666666667,60,73,2022-01-14 21:00:00
1911,2022,1,14,22,73.75,72,75,2022-01-14 22:00:00
1912,2022,1,14,23,63.0,60,66,2022-01-14 23:00:00
1913,2022,1,15,0,75.5,66,93,2022-01-15 00:00:00
1914,2022,1,15,1,68.16666666666667,63,76,2022-01-15 01:00:00
1915,2022,1,15,2,78.33333333333333,76,82,2022-01-15 02:00:00
1916,2022,1,15,3,73.0,73,73,2022-01-15 03:00:00
1917,2022,1,15,5,101.0,93,110,2022-01-15 05:00:00
1918,2022,1,15,6,88.75,79,101,2022-01-15 06:00:00
1919,2022,1,15,7,97.0,85,104,2022-01-15 07:00:00
1920,2022,1,15,8,102.16666666666667,93,110,2022-01-15 08:00:00
1921,2022,1,15,9,105.6,99,110,2022-01-15 09:00:00
1922,2022,1,15,10,97.66666666666667,86,107,2022-01-15 10:00:00
1923,2022,1,15,11,104.0,104,104,2022-01-15 11:00:00
1924,2022,1,15,12,98.0,92,101,2022-01-15 12:00:00
1925,2022,1,15,13,90.2,73,98,2022-01-15 13:00:00
1926,2022,1,15,14,93.8,84,98,2022-01-15 14:00:00
1927,2022,1,15,15,89.16666666666667,80,98,2022-01-15 15:00:00
1928,2022,1,15,16,83.83333333333333,57,101,2022-01-15 16:00:00
1929,2022,1,15,17,90.5,82,96,2022-01-15 17:00:00
1930,2022,1,15,18,73.0,70,80,2022-01-15 18:00:00
1931,2022,1,15,19,76.66666666666667,68,91,2022-01-15 19:00:00
1932,2022,1,15,20,73.0,70,80,2022-01-15 20:00:00
1933,2022,1,15,21,74.6,68,83,2022-01-15 21:00:00
1934,2022,1,15,22,75.0,68,85,2022-01-15 22:00:00
1935,2022,1,15,23,71.83333333333333,62,82,2022-01-15 23:00:00
1936,2022,1,16,0,96.0,96,96,2022-01-16 00:00:00
1937,2022,1,16,2,77.5,76,79,2022-01-16 02:00:00
1938,2022,1,16,3,87.0,78,107,2022-01-16 03:00:00
1939,2022,1,16,4,98.5,94,104,2022-01-16 04:00:00
1940,2022,1,16,5,97.0,95,99,2022-01-16 05:00:00
1941,2022,1,16,6,91.6,75,118,2022-01-16 06:00:00
1942,2022,1,16,7,99.4,76,114,2022-01-16 07:00:00
1943,2022,1,16,8,84.0,79,86,2022-01-16 08:00:00
1944,2022,1,16,9,85.66666666666667,80,92,2022-01-16 09:00:00
1945,2022,1,16,10,87.8,72,99,2022-01-16 10:00:00
1946,2022,1,16,11,113.0,108,118,2022-01-16 11:00:00
1947,2022,1,16,12,96.5,92,104,2022-01-16 12:00:00
1948,2022,1,16,13,91.8,87,95,2022-01-16 13:00:00
1949,2022,1,16,14,97.0,89,101,2022-01-16 14:00:00
1950,2022,1,16,15,93.2,85,100,2022-01-16 15:00:00
1951,2022,1,16,16,85.83333333333333,81,91,2022-01-16 16:00:00
1952,2022,1,16,17,88.0,80,100,2022-01-16 17:00:00
1953,2022,1,16,18,73.66666666666667,59,79,2022-01-16 18:00:00
1954,2022,1,16,19,64.75,61,71,2022-01-16 19:00:00
1955,2022,1,17,4,87.0,86,88,2022-01-17 04:00:00
1956,2022,1,17,5,103.0,84,114,2022-01-17 05:00:00
1957,2022,1,17,6,92.0,92,92,2022-01-17 06:00:00
1958,2022,1,17,7,90.0,90,90,2022-01-17 07:00:00
1959,2022,1,17,15,84.0,84,84,2022-01-17 15:00:00
1960,2022,1,17,16,86.16666666666667,74,92,2022-01-17 16:00:00
1961,2022,1,17,17,80.0,73,88,2022-01-17 17:00:00
1962,2022,1,17,18,79.4,76,81,2022-01-17 18:00:00
1963,2022,1,17,19,77.16666666666667,74,84,2022-01-17 19:00:00
1964,2022,1,17,20,69.33333333333333,66,74,2022-01-17 20:00:00
1965,2022,1,17,21,71.66666666666667,67,79,2022-01-17 21:00:00
1966,2022,1,17,22,74.6,70,81,2022-01-17 22:00:00
1967,2022,1,18,8,90.0,90,90,2022-01-18 08:00:00
1968,2022,1,18,9,81.0,74,88,2022-01-18 09:00:00
1969,2022,1,18,10,81.33333333333333,73,88,2022-01-18 10:00:00
1970,2022,1,18,11,90.33333333333333,85,97,2022-01-18 11:00:00
1971,2022,1,18,12,89.2,78,98,2022-01-18 12:00:00
1972,2022,1,18,13,89.83333333333333,83,99,2022-01-18 13:00:00
1973,2022,1,18,14,79.83333333333333,61,88,2022-01-18 14:00:00
1974,2022,1,18,15,91.66666666666667,83,97,2022-01-18 15:00:00
1975,2022,1,18,16,91.16666666666667,89,95,2022-01-18 16:00:00
1976,2022,1,18,17,94.8,88,103,2022-01-18 17:00:00
1977,2022,1,18,18,84.83333333333333,74,97,2022-01-18 18:00:00
1978,2022,1,18,19,67.83333333333333,66,71,2022-01-18 19:00:00
1979,2022,1,18,20,73.6,70,81,2022-01-18 20:00:00
1980,2022,1,18,21,71.8,68,74,2022-01-18 21:00:00
1981,2022,1,18,22,68.8,65,72,2022-01-18 22:00:00
1982,2022,1,18,23,71.5,64,77,2022-01-18 23:00:00
1983,2022,1,19,0,75.83333333333333,70,83,2022-01-19 00:00:00
1984,2022,1,19,1,83.16666666666667,73,94,2022-01-19 01:00:00
1985,2022,1,19,2,81.0,75,90,2022-01-19 02:00:00
1986,2022,1,19,3,91.0,69,108,2022-01-19 03:00:00
1987,2022,1,19,4,84.0,63,93,2022-01-19 04:00:00
1988,2022,1,19,5,80.8,53,93,2022-01-19 05:00:00
1989,2022,1,19,6,87.5,77,99,2022-01-19 06:00:00
1990,2022,1,19,7,86.0,67,95,2022-01-19 07:00:00
1991,2022,1,19,8,81.6,61,91,2022-01-19 08:00:00
1992,2022,1,19,9,89.0,83,100,2022-01-19 09:00:00
1993,2022,1,19,10,83.75,80,87,2022-01-19 10:00:00
1994,2022,1,19,11,80.0,55,102,2022-01-19 11:00:00
1995,2022,1,19,12,83.25,82,85,2022-01-19 12:00:00
1996,2022,1,19,13,81.0,78,84,2022-01-19 13:00:00
1997,2022,1,19,14,81.66666666666667,78,84,2022-01-19 14:00:00
1998,2022,1,19,15,76.6,66,86,2022-01-19 15:00:00
1999,2022,1,19,16,77.5,70,82,2022-01-19 16:00:00
2000,2022,1,19,17,78.33333333333333,75,82,2022-01-19 17:00:00
2001,2022,1,19,18,68.16666666666667,63,74,2022-01-19 18:00:00
2002,2022,1,19,19,77.83333333333333,64,97,2022-01-19 19:00:00
2003,2022,1,19,20,60.666666666666664,55,67,2022-01-19 20:00:00
2004,2022,1,20,3,89.16666666666667,79,104,2022-01-20 03:00:00
2005,2022,1,20,4,98.66666666666667,91,103,2022-01-20 04:00:00
2006,2022,1,20,5,92.33333333333333,86,97,2022-01-20 05:00:00
2007,2022,1,20,6,95.66666666666667,90,100,2022-01-20 06:00:00
2008,2022,1,20,7,101.33333333333333,99,104,2022-01-20 07:00:00
2009,2022,1,20,8,96.4,89,107,2022-01-20 08:00:00
2010,2022,1,20,9,81.0,57,113,2022-01-20 09:00:00
2011,2022,1,20,10,88.2,81,92,2022-01-20 10:00:00
2012,2022,1,20,11,88.0,78,96,2022-01-20 11:00:00
2013,2022,1,20,12,107.5,96,119,2022-01-20 12:00:00
2014,2022,1,20,14,103.5,102,105,2022-01-20 14:00:00
2015,2022,1,20,15,95.83333333333333,90,100,2022-01-20 15:00:00
2016,2022,1,20,16,94.16666666666667,89,98,2022-01-20 16:00:00
2017,2022,1,20,17,89.83333333333333,85,96,2022-01-20 17:00:00
2018,2022,1,20,18,76.16666666666667,67,84,2022-01-20 18:00:00
2019,2022,1,20,19,73.16666666666667,67,79,2022-01-20 19:00:00
2020,2022,1,20,20,71.16666666666667,68,74,2022-01-20 20:00:00
2021,2022,1,20,21,72.0,62,88,2022-01-20 21:00:00
2022,2022,1,20,22,65.16666666666667,61,76,2022-01-20 22:00:00
2023,2022,1,20,23,68.0,62,87,2022-01-20 23:00:00
2024,2022,1,21,0,68.16666666666667,64,71,2022-01-21 00:00:00
2025,2022,1,21,1,73.5,63,78,2022-01-21 01:00:00
2026,2022,1,21,2,85.0,85,85,2022-01-21 02:00:00
2027,2022,1,21,3,87.66666666666667,83,93,2022-01-21 03:00:00
2028,2022,1,21,4,86.83333333333333,74,97,2022-01-21 04:00:00
2029,2022,1,21,5,80.83333333333333,73,87,2022-01-21 05:00:00
2030,2022,1,21,6,78.4,76,82,2022-01-21 06:00:00
2031,2022,1,21,7,79.83333333333333,74,85,2022-01-21 07:00:00
2032,2022,1,21,8,83.0,77,89,2022-01-21 08:00:00
2033,2022,1,21,9,76.5,73,82,2022-01-21 09:00:00
2034,2022,1,21,10,101.5,94,109,2022-01-21 10:00:00
2035,2022,1,21,11,87.0,52,106,2022-01-21 11:00:00
2036,2022,1,21,12,102.0,96,108,2022-01-21 12:00:00
2037,2022,1,21,15,89.75,84,99,2022-01-21 15:00:00
2038,2022,1,21,16,84.4,78,91,2022-01-21 16:00:00
2039,2022,1,21,17,94.33333333333333,92,98,2022-01-21 17:00:00
2040,2022,1,21,18,86.5,74,96,2022-01-21 18:00:00
2041,2022,1,21,19,76.16666666666667,70,88,2022-01-21 19:00:00
2042,2022,1,21,20,70.4,68,73,2022-01-21 20:00:00
2043,2022,1,21,21,72.33333333333333,65,81,2022-01-21 21:00:00
2044,2022,1,21,22,69.8,66,78,2022-01-21 22:00:00
2045,2022,1,21,23,66.33333333333333,61,69,2022-01-21 23:00:00
2046,2022,1,22,0,71.66666666666667,63,85,2022-01-22 00:00:00
2047,2022,1,22,1,84.5,72,103,2022-01-22 01:00:00
2048,2022,1,22,2,87.4,83,93,2022-01-22 02:00:00
2049,2022,1,22,3,84.5,78,94,2022-01-22 03:00:00
2050,2022,1,22,4,82.2,77,85,2022-01-22 04:00:00
2051,2022,1,22,5,57.0,57,57,2022-01-22 05:00:00
2052,2022,1,22,7,91.75,80,102,2022-01-22 07:00:00
2053,2022,1,22,8,97.66666666666667,92,101,2022-01-22 08:00:00
2054,2022,1,22,9,106.5,102,111,2022-01-22 09:00:00
2055,2022,1,22,10,120.0,116,124,2022-01-22 10:00:00
2056,2022,1,22,11,121.0,116,126,2022-01-22 11:00:00
2057,2022,1,22,13,94.5,91,97,2022-01-22 13:00:00
2058,2022,1,22,14,96.83333333333333,90,102,2022-01-22 14:00:00
2059,2022,1,22,15,94.2,90,98,2022-01-22 15:00:00
2060,2022,1,22,16,92.16666666666667,89,96,2022-01-22 16:00:00
2061,2022,1,22,17,91.0,76,98,2022-01-22 17:00:00
2062,2022,1,22,18,72.83333333333333,67,78,2022-01-22 18:00:00
2063,2022,1,22,19,69.2,62,77,2022-01-22 19:00:00
2064,2022,1,22,20,68.0,66,71,2022-01-22 20:00:00
2065,2022,1,22,21,72.33333333333333,67,83,2022-01-22 21:00:00
2066,2022,1,22,22,69.0,64,80,2022-01-22 22:00:00
2067,2022,1,22,23,70.6,67,75,2022-01-22 23:00:00
2068,2022,1,23,0,79.6,69,92,2022-01-23 00:00:00
2069,2022,1,23,1,77.66666666666667,70,90,2022-01-23 01:00:00
2070,2022,1,23,2,79.33333333333333,72,91,2022-01-23 02:00:00
2071,2022,1,23,3,82.0,74,87,2022-01-23 03:00:00
2072,2022,1,23,4,80.83333333333333,75,89,2022-01-23 04:00:00
2073,2022,1,23,5,76.83333333333333,51,90,2022-01-23 05:00:00
2074,2022,1,23,6,74.4,58,83,2022-01-23 06:00:00
2075,2022,1,23,7,104.0,104,104,2022-01-23 07:00:00
2076,2022,1,23,9,92.5,88,97,2022-01-23 09:00:00
2077,2022,1,23,10,104.0,104,104,2022-01-23 10:00:00
2078,2022,1,23,11,101.0,101,101,2022-01-23 11:00:00
2079,2022,1,23,12,90.6,66,100,2022-01-23 12:00:00
2080,2022,1,23,13,94.0,68,107,2022-01-23 13:00:00
2081,2022,1,23,14,97.33333333333333,90,110,2022-01-23 14:00:00
